set_id,item,file,family,width_ms,speaker,generator,key_left,key_right,boundary_sample,boundary_ms,boundary_phase_ms,level_gain,raw_peak,clipped
in00013,C_BF_w0,in00013__C_BF_w0.wav,C,0,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,D_BF_w0,in00013__D_BF_w0.wav,D,0,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,S_BF_w0,in00013__S_BF_w0.wav,S,0,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.362261,0.50752,False
in00013,C_BF_w20,in00013__C_BF_w20.wav,C,20,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,D_BF_w20,in00013__D_BF_w20.wav,D,20,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,S_BF_w20,in00013__S_BF_w20.wav,S,20,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.362261,0.50752,False
in00013,C_BF_w60,in00013__C_BF_w60.wav,C,60,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,D_BF_w60,in00013__D_BF_w60.wav,D,60,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,S_BF_w60,in00013__S_BF_w60.wav,S,60,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.362261,0.50752,False
in00013,C_BF_w160,in00013__C_BF_w160.wav,C,160,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,D_BF_w160,in00013__D_BF_w160.wav,D,160,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.0,0.37558,False
in00013,S_BF_w160,in00013__S_BF_w160.wav,S,160,LA_0027,none,LA_E_6840724,LA_E_4204074,31914,1994.625,14.625,1.362261,0.50752,False
in00014,P_BF,in00014__P_BF.wav,P,0,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,C_BF_w0,in00014__C_BF_w0.wav,C,0,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,D_BF_w0,in00014__D_BF_w0.wav,D,0,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,S_BF_w0,in00014__S_BF_w0.wav,S,0,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,0.901954,0.5867,False
in00014,C_BF_w20,in00014__C_BF_w20.wav,C,20,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,D_BF_w20,in00014__D_BF_w20.wav,D,20,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,S_BF_w20,in00014__S_BF_w20.wav,S,20,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,0.901954,0.5867,False
in00014,C_BF_w60,in00014__C_BF_w60.wav,C,60,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,D_BF_w60,in00014__D_BF_w60.wav,D,60,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,S_BF_w60,in00014__S_BF_w60.wav,S,60,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,0.901954,0.5867,False
in00014,C_BF_w160,in00014__C_BF_w160.wav,C,160,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,D_BF_w160,in00014__D_BF_w160.wav,D,160,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,1.0,0.63242,False
in00014,S_BF_w160,in00014__S_BF_w160.wav,S,160,LA_0005,none,LA_E_2851681,LA_E_9951298,17026,1064.125,4.125,0.901954,0.5867,False
in00015,P_BF,in00015__P_BF.wav,P,0,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,C_BF_w0,in00015__C_BF_w0.wav,C,0,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,D_BF_w0,in00015__D_BF_w0.wav,D,0,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,S_BF_w0,in00015__S_BF_w0.wav,S,0,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,0.816718,0.3584,False
in00015,C_BF_w20,in00015__C_BF_w20.wav,C,20,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,D_BF_w20,in00015__D_BF_w20.wav,D,20,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,S_BF_w20,in00015__S_BF_w20.wav,S,20,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,0.816718,0.3584,False
in00015,C_BF_w60,in00015__C_BF_w60.wav,C,60,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,D_BF_w60,in00015__D_BF_w60.wav,D,60,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,S_BF_w60,in00015__S_BF_w60.wav,S,60,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,0.816718,0.3584,False
in00015,C_BF_w160,in00015__C_BF_w160.wav,C,160,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,D_BF_w160,in00015__D_BF_w160.wav,D,160,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,1.0,0.3584,False
in00015,S_BF_w160,in00015__S_BF_w160.wav,S,160,LA_0032,none,LA_E_6639534,LA_E_7856675,27906,1744.125,4.125,0.816718,0.3584,False
in00016,P_BF,in00016__P_BF.wav,P,0,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,C_BF_w0,in00016__C_BF_w0.wav,C,0,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,D_BF_w0,in00016__D_BF_w0.wav,D,0,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,S_BF_w0,in00016__S_BF_w0.wav,S,0,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.051808,0.58718,False
in00016,C_BF_w20,in00016__C_BF_w20.wav,C,20,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,D_BF_w20,in00016__D_BF_w20.wav,D,20,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.55972,False
in00016,S_BF_w20,in00016__S_BF_w20.wav,S,20,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.051808,0.58718,False
in00016,C_BF_w60,in00016__C_BF_w60.wav,C,60,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,D_BF_w60,in00016__D_BF_w60.wav,D,60,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.45303,False
in00016,S_BF_w60,in00016__S_BF_w60.wav,S,60,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.051808,0.58718,False
in00016,C_BF_w160,in00016__C_BF_w160.wav,C,160,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.57935,False
in00016,D_BF_w160,in00016__D_BF_w160.wav,D,160,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.0,0.42569,False
in00016,S_BF_w160,in00016__S_BF_w160.wav,S,160,LA_0055,none,LA_E_3140892,LA_E_4502555,21448,1340.5,0.5,1.051808,0.58718,False
in00017,P_BF,in00017__P_BF.wav,P,0,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.0094,False
in00017,C_BF_w0,in00017__C_BF_w0.wav,C,0,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.0094,False
in00017,D_BF_w0,in00017__D_BF_w0.wav,D,0,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.04062,False
in00017,S_BF_w0,in00017__S_BF_w0.wav,S,0,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,0.251189,0.00241,False
in00017,C_BF_w20,in00017__C_BF_w20.wav,C,20,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.0094,False
in00017,D_BF_w20,in00017__D_BF_w20.wav,D,20,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.04062,False
in00017,S_BF_w20,in00017__S_BF_w20.wav,S,20,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,0.251189,0.00241,False
in00017,C_BF_w60,in00017__C_BF_w60.wav,C,60,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.0094,False
in00017,D_BF_w60,in00017__D_BF_w60.wav,D,60,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.04062,False
in00017,S_BF_w60,in00017__S_BF_w60.wav,S,60,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,0.251189,0.00241,False
in00017,C_BF_w160,in00017__C_BF_w160.wav,C,160,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.0094,False
in00017,D_BF_w160,in00017__D_BF_w160.wav,D,160,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,1.0,0.04062,False
in00017,S_BF_w160,in00017__S_BF_w160.wav,S,160,LA_0038,none,LA_E_9816089,LA_E_3060824,30877,1929.8125,9.8125,0.251189,0.00241,False
in00018,P_BF,in00018__P_BF.wav,P,0,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,C_BF_w0,in00018__C_BF_w0.wav,C,0,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,D_BF_w0,in00018__D_BF_w0.wav,D,0,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,S_BF_w0,in00018__S_BF_w0.wav,S,0,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.111434,0.47461,False
in00018,C_BF_w20,in00018__C_BF_w20.wav,C,20,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,D_BF_w20,in00018__D_BF_w20.wav,D,20,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,S_BF_w20,in00018__S_BF_w20.wav,S,20,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.111434,0.47461,False
in00018,C_BF_w60,in00018__C_BF_w60.wav,C,60,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,D_BF_w60,in00018__D_BF_w60.wav,D,60,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,S_BF_w60,in00018__S_BF_w60.wav,S,60,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.111434,0.47461,False
in00018,C_BF_w160,in00018__C_BF_w160.wav,C,160,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,D_BF_w160,in00018__D_BF_w160.wav,D,160,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.0,0.47461,False
in00018,S_BF_w160,in00018__S_BF_w160.wav,S,160,LA_0024,none,LA_E_6842686,LA_E_8626389,23803,1487.6875,7.6875,1.111434,0.47461,False
in00019,P_BF,in00019__P_BF.wav,P,0,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,C_BF_w0,in00019__C_BF_w0.wav,C,0,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,D_BF_w0,in00019__D_BF_w0.wav,D,0,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,S_BF_w0,in00019__S_BF_w0.wav,S,0,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,0.819762,0.6256,False
in00019,C_BF_w20,in00019__C_BF_w20.wav,C,20,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,D_BF_w20,in00019__D_BF_w20.wav,D,20,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,S_BF_w20,in00019__S_BF_w20.wav,S,20,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,0.819762,0.6256,False
in00019,C_BF_w60,in00019__C_BF_w60.wav,C,60,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,D_BF_w60,in00019__D_BF_w60.wav,D,60,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,S_BF_w60,in00019__S_BF_w60.wav,S,60,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,0.819762,0.6256,False
in00019,C_BF_w160,in00019__C_BF_w160.wav,C,160,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,D_BF_w160,in00019__D_BF_w160.wav,D,160,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,1.0,0.39532,False
in00019,S_BF_w160,in00019__S_BF_w160.wav,S,160,LA_0051,none,LA_E_1315925,LA_E_1935135,16175,1010.9375,10.9375,0.819762,0.6256,False
in00020,P_BF,in00020__P_BF.wav,P,0,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,C_BF_w0,in00020__C_BF_w0.wav,C,0,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,D_BF_w0,in00020__D_BF_w0.wav,D,0,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,S_BF_w0,in00020__S_BF_w0.wav,S,0,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.029214,0.392,False
in00020,C_BF_w20,in00020__C_BF_w20.wav,C,20,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,D_BF_w20,in00020__D_BF_w20.wav,D,20,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,S_BF_w20,in00020__S_BF_w20.wav,S,20,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.029214,0.392,False
in00020,C_BF_w60,in00020__C_BF_w60.wav,C,60,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,D_BF_w60,in00020__D_BF_w60.wav,D,60,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,S_BF_w60,in00020__S_BF_w60.wav,S,60,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.029214,0.392,False
in00020,C_BF_w160,in00020__C_BF_w160.wav,C,160,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,D_BF_w160,in00020__D_BF_w160.wav,D,160,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.0,0.50601,False
in00020,S_BF_w160,in00020__S_BF_w160.wav,S,160,LA_0046,none,LA_E_9992168,LA_E_9090957,30684,1917.75,17.75,1.029214,0.392,False
in00021,P_BF,in00021__P_BF.wav,P,0,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,C_BF_w0,in00021__C_BF_w0.wav,C,0,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,D_BF_w0,in00021__D_BF_w0.wav,D,0,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,S_BF_w0,in00021__S_BF_w0.wav,S,0,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,0.904272,0.31283,False
in00021,C_BF_w20,in00021__C_BF_w20.wav,C,20,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,D_BF_w20,in00021__D_BF_w20.wav,D,20,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,S_BF_w20,in00021__S_BF_w20.wav,S,20,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,0.904272,0.31283,False
in00021,C_BF_w60,in00021__C_BF_w60.wav,C,60,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,D_BF_w60,in00021__D_BF_w60.wav,D,60,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,S_BF_w60,in00021__S_BF_w60.wav,S,60,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,0.904272,0.31283,False
in00021,C_BF_w160,in00021__C_BF_w160.wav,C,160,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,D_BF_w160,in00021__D_BF_w160.wav,D,160,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,1.0,0.53735,False
in00021,S_BF_w160,in00021__S_BF_w160.wav,S,160,LA_0007,none,LA_E_6455488,LA_E_6158598,21511,1344.4375,4.4375,0.904272,0.31283,False
in00022,P_BF,in00022__P_BF.wav,P,0,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,C_BF_w0,in00022__C_BF_w0.wav,C,0,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,D_BF_w0,in00022__D_BF_w0.wav,D,0,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,S_BF_w0,in00022__S_BF_w0.wav,S,0,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,0.845715,0.59028,False
in00022,C_BF_w20,in00022__C_BF_w20.wav,C,20,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,D_BF_w20,in00022__D_BF_w20.wav,D,20,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.46717,False
in00022,S_BF_w20,in00022__S_BF_w20.wav,S,20,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,0.845715,0.59028,False
in00022,C_BF_w60,in00022__C_BF_w60.wav,C,60,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,D_BF_w60,in00022__D_BF_w60.wav,D,60,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.41147,False
in00022,S_BF_w60,in00022__S_BF_w60.wav,S,60,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,0.845715,0.59028,False
in00022,C_BF_w160,in00022__C_BF_w160.wav,C,160,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.49054,False
in00022,D_BF_w160,in00022__D_BF_w160.wav,D,160,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,1.0,0.3295,False
in00022,S_BF_w160,in00022__S_BF_w160.wav,S,160,LA_0048,none,LA_E_2253129,LA_E_3338897,19867,1241.6875,1.6875,0.845715,0.59028,False
in00023,P_BF,in00023__P_BF.wav,P,0,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,C_BF_w0,in00023__C_BF_w0.wav,C,0,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,D_BF_w0,in00023__D_BF_w0.wav,D,0,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,S_BF_w0,in00023__S_BF_w0.wav,S,0,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.052241,0.45602,False
in00023,C_BF_w20,in00023__C_BF_w20.wav,C,20,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,D_BF_w20,in00023__D_BF_w20.wav,D,20,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,S_BF_w20,in00023__S_BF_w20.wav,S,20,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.052241,0.45602,False
in00023,C_BF_w60,in00023__C_BF_w60.wav,C,60,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,D_BF_w60,in00023__D_BF_w60.wav,D,60,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,S_BF_w60,in00023__S_BF_w60.wav,S,60,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.052241,0.45602,False
in00023,C_BF_w160,in00023__C_BF_w160.wav,C,160,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,D_BF_w160,in00023__D_BF_w160.wav,D,160,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.0,0.45602,False
in00023,S_BF_w160,in00023__S_BF_w160.wav,S,160,LA_0009,none,LA_E_7650514,LA_E_1826005,23132,1445.75,5.75,1.052241,0.45602,False
in00024,P_BF,in00024__P_BF.wav,P,0,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.5947,False
in00024,C_BF_w0,in00024__C_BF_w0.wav,C,0,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.5947,False
in00024,D_BF_w0,in00024__D_BF_w0.wav,D,0,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.62088,False
in00024,S_BF_w0,in00024__S_BF_w0.wav,S,0,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,0.767878,0.36386,False
in00024,C_BF_w20,in00024__C_BF_w20.wav,C,20,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.5947,False
in00024,D_BF_w20,in00024__D_BF_w20.wav,D,20,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.62088,False
in00024,S_BF_w20,in00024__S_BF_w20.wav,S,20,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,0.767878,0.36386,False
in00024,C_BF_w60,in00024__C_BF_w60.wav,C,60,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.5947,False
in00024,D_BF_w60,in00024__D_BF_w60.wav,D,60,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.62088,False
in00024,S_BF_w60,in00024__S_BF_w60.wav,S,60,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,0.767878,0.36386,False
in00024,C_BF_w160,in00024__C_BF_w160.wav,C,160,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.5947,False
in00024,D_BF_w160,in00024__D_BF_w160.wav,D,160,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,1.0,0.62088,False
in00024,S_BF_w160,in00024__S_BF_w160.wav,S,160,LA_0007,none,LA_E_5516580,LA_E_4992880,24300,1518.75,18.75,0.767878,0.36386,False
in00025,P_BF,in00025__P_BF.wav,P,0,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,C_BF_w0,in00025__C_BF_w0.wav,C,0,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,D_BF_w0,in00025__D_BF_w0.wav,D,0,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,S_BF_w0,in00025__S_BF_w0.wav,S,0,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,0.632006,0.30487,False
in00025,C_BF_w20,in00025__C_BF_w20.wav,C,20,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,D_BF_w20,in00025__D_BF_w20.wav,D,20,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,S_BF_w20,in00025__S_BF_w20.wav,S,20,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,0.632006,0.30487,False
in00025,C_BF_w60,in00025__C_BF_w60.wav,C,60,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,D_BF_w60,in00025__D_BF_w60.wav,D,60,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,S_BF_w60,in00025__S_BF_w60.wav,S,60,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,0.632006,0.30487,False
in00025,C_BF_w160,in00025__C_BF_w160.wav,C,160,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,D_BF_w160,in00025__D_BF_w160.wav,D,160,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,1.0,0.53943,False
in00025,S_BF_w160,in00025__S_BF_w160.wav,S,160,LA_0002,none,LA_E_2650697,LA_E_1860681,28735,1795.9375,15.9375,0.632006,0.30487,False
in00026,P_BF,in00026__P_BF.wav,P,0,LA_0025,none,LA_E_3753496,LA_E_7337420,29327,1832.9375,12.9375,1.0,0.46405,False
in00026,C_BF_w0,in00026__C_BF_w0.wav,C,0,LA_0025,none,LA_E_3753496,LA_E_7337420,29327,1832.9375,12.9375,1.0,0.46405,False
in00026,D_BF_w0,in00026__D_BF_w0.wav,D,0,LA_0025,none,LA_E_3753496,LA_E_7337420,29327,1832.9375,12.9375,1.0,0.46405,False
in00026,S_BF_w0,in00026__S_BF_w0.wav,S,0,LA_0025,none,LA_E_3753496,LA_E_7337420,29327,1832.9375,12.9375,1.429307,0.51514,False
